Date,PM10,PM25
2018061817,43.63333333,38.01666667
2018061818,43.75,36.93333333
2018061819,41,27.48333333
2018061820,36.58333333,23.05
2018061821,32.66666667,21.26666667
2018061822,32.21666667,19.23333333
2018061823,27.48333333,18.2
2018061900,30.8,22.75
2018061901,30.63333333,27.81666667
2018061902,30.2,28.03333333
2018061903,33.33898305,25.84745763
2018061904,37.41666667,28.08333333
2018061905,29.65,21.3
2018061906,29.66666667,20.01666667
2018061907,42.23333333,32.73333333
2018061908,43.78333333,33.86666667
2018061909,51.86666667,38.78333333
2018061910,44.43333333,33.03333333
2018061911,41.08333333,30.36666667
2018061912,38.16666667,26.45
2018061913,38.95,25.51666667
2018061914,36.05,25.93333333
2018061915,44.53333333,35.43333333
2018061916,46.43333333,38.68333333
2018061917,44.65,34.85
2018061918,41.28333333,32.06666667
2018061919,44.95,38.13333333
2018061920,41.8,33.36666667
2018061921,47.76271186,38.74576271
2018061922,43.36666667,35.5
2018061923,40.06779661,33.96610169
2018062000,42.86666667,35.48333333
2018062001,37.63333333,31.88333333
2018062002,36.98333333,33.4
2018062003,35.38333333,31.65
2018062004,44.88333333,40.03333333
2018062005,38.31666667,34.11666667
2018062006,58.78333333,52.48333333
2018062007,45.03333333,40.11666667
2018062008,41.71666667,37.13333333
2018062009,45.15,39.46666667
2018062010,45.56666667,37.81666667
2018062011,36,29.66666667
2018062012,39,32.83333333
2018062013,44.43333333,36.95
2018062014,46.18333333,38.83333333
2018062015,45.71666667,38.28333333
2018062016,47.11666667,37.63333333
2018062017,46.46666667,34.18333333
2018062018,45.68333333,31.86666667
2018062019,47.31666667,34.06666667
2018062020,47.76666667,32.96666667
2018062021,47.7,34.36666667
2018062022,48.88333333,37.16666667
2018062023,42.58333333,34.83333333
2018062100,44.05,37.26666667
2018062101,45.28333333,35.41666667
2018062102,39.98333333,30.36666667
2018062103,48.2,39.13333333
2018062104,51.5,43.36666667
2018062105,37.16666667,30.1
2018062106,45.1,34.68333333
2018062107,41.43333333,33.8
2018062108,39.78333333,32.88333333
2018062109,38.81666667,30.28333333
2018062110,42.11666667,35.21666667
2018062111,41.68333333,33.1
2018062112,44.43333333,32.83333333
2018062113,40.23333333,26.8
2018062114,39.58333333,25.53333333
2018062115,38.03333333,28.41666667
2018062116,39.66666667,32.38333333
2018062117,41.76666667,29.03333333
2018062118,42.31666667,32.4
2018062119,40.73333333,29.36666667
2018062120,48.01666667,32.96666667
2018062121,45.73333333,30.98333333
2018062122,51.13333333,37.56666667
2018062123,48.03333333,32.31666667
2018062200,48.3,33.16666667
2018062201,61.73333333,47.98333333
2018062202,62.3,50.76666667
2018062203,60.36666667,45.1
2018062204,62.43333333,46.98333333
2018062205,65.75,50.71666667
2018062206,59.58333333,44.81666667
2018062207,56.43333333,40
2018062208,54.95,38.36666667
2018062209,57.75,41.9
2018062210,55.61666667,40.58333333
2018062211,56.49152542,39.33898305
2018062212,47.18333333,32.91666667
2018062213,49.18333333,32.63333333
2018062214,44.8,28.93333333
2018062215,52.38333333,31.53333333
2018062216,49.53333333,27.01666667
2018062217,48.15,29.95
2018062218,55.55,34.23333333
2018062219,46.8,30.61666667
2018062220,37.55,25
2018062221,32.23333333,23.61666667
2018062222,29.11666667,21.55
2018062223,24.37288136,17.74576271
2018062300,26.76666667,20.98333333
2018062301,29.15,24.06666667
2018062302,28.38333333,25.73333333
2018062303,29.18644068,20.10169492
2018062304,28.81666667,18.28333333
2018062305,35.88333333,27
2018062306,35.63333333,27.43333333
2018062307,35.53333333,26.93333333
2018062308,33.3,23.6
2018062309,38.31666667,24.65
2018062310,42.06666667,23.91666667
2018062311,45.91525424,28.47457627
2018062312,40.33333333,25.3
2018062313,46.81666667,32.9
2018062314,51.53333333,36.15
2018062315,53.35,35.61666667
2018062316,51.23333333,35.85
2018062317,49.1,36.93333333
2018062318,54.71666667,41.9
2018062319,53.98333333,39.4
2018062320,58.5,43.1
2018062321,71.11666667,48.86666667
2018062322,79.15,51.58333333
2018062323,78.71186441,51.13559322
2018062400,78.1,50.71666667
2018062401,84.5,51.11666667
2018062402,105.2166667,64.98333333
2018062403,136.1333333,83.5
2018062404,117.15,75
2018062405,111.6833333,73.63333333
2018062406,93.3,59.91666667
2018062407,72.91666667,47.15
2018062408,74.58333333,50.73333333
2018062409,64.1,45.51666667
2018062410,66.48333333,49.65
2018062411,64.6440678,53.08474576
2018062412,47.11666667,41.38333333
2018062413,25.13333333,14.35
2018062414,38.83333333,25.55
2018062415,49.08333333,34.65
2018062416,39.3220339,26.15254237
2018062417,59.31666667,45.83333333
2018062418,54.86666667,43.61666667
2018062419,54.06666667,42.21666667
2018062420,47.98333333,37.66666667
2018062421,44.08333333,31.3
2018062422,51.46666667,33.56666667
2018062423,52.54237288,32.40677966
2018062500,55.33333333,35
2018062501,55.35,36.53333333
2018062502,53.9,33.98333333
2018062503,60.18333333,37.35
2018062504,55.55,35.88333333
2018062505,58.35,37.25
2018062506,58.78333333,36.86666667
2018062507,53.28333333,33.43333333
2018062508,57.6,34.63333333
2018062509,55.76666667,33.7
2018062510,50.61666667,30.8
2018062511,55.6779661,33.72881356
2018062512,54.73333333,32.41666667
2018062513,68.25,40.35
2018062514,61,40.35
2018062515,68.01666667,46.1
2018062516,64.83333333,46.41666667
2018062517,66.4,47.55
2018062518,64.58333333,44.71666667
2018062519,62.56666667,42.88333333
2018062520,64.25,45.61666667
2018062521,67.38333333,48.95
2018062522,69,50.11666667
2018062523,64.15254237,49.3220339
2018062600,69.7,57.56666667
2018062601,63.7,48.2
2018062602,68.25,50.11666667
2018062603,62.37288136,45.42372881
2018062604,56.36666667,43.41666667
2018062605,53.13333333,42.83333333
2018062606,58.63333333,47.65
2018062607,49.95,38.78333333
2018062608,49.26666667,32.61666667
2018062609,67.71666667,53.13333333
2018062610,71.05,58.55
2018062611,71.84745763,58.96610169
2018062612,78.33333333,64.83333333
2018062613,50.63333333,42.8
2018062614,14.96666667,8.666666667
2018062615,29.8,19.83333333
2018062616,32.25,28.36666667
2018062617,42.66666667,35.76666667
2018062618,62.61666667,48.63333333
2018062619,51.21666667,40.95
2018062620,56.56666667,36.98333333
2018062621,72.83333333,56.68333333
2018062622,72.48333333,54.88333333
2018062623,68.96610169,45.37288136
2018062700,64.31666667,39.43333333
2018062701,43.25,25.16666667
2018062702,32.5,17.68333333
2018062703,26.63333333,18.83333333
2018062704,17.83333333,10.16666667
2018062705,13.9,7.633333333
2018062706,11.63333333,6.283333333
2018062707,24.93333333,15.91666667
2018062708,26.44067797,21.71186441
2018062709,32.98333333,30.13333333
2018062710,32.53333333,29.85
2018062711,26.79661017,24
2018062712,26.68333333,23.66666667
2018062713,25.21666667,19.61666667
2018062714,35.2,26.5
2018062715,42.43333333,35.9
2018062716,51.72881356,37.42372881
2018062717,59.01666667,44.83333333
2018062718,54.84745763,44.20338983
2018062719,52.86666667,44.46666667
2018062720,44.18333333,36.51666667
2018062721,42.03333333,34.4
2018062722,42.85,35.11666667
2018062723,40.08474576,30.45762712
2018062800,46.28333333,36.55
2018062801,42.11666667,34.26666667
2018062802,38.2,32
2018062803,44.33333333,34.81666667
2018062804,55.75,43.36666667
2018062805,62.6,51.3
2018062806,51.75,42.65
2018062807,30.13333333,21.76666667
2018062808,23.4,15.51666667
2018062809,22.96666667,20.28333333
2018062810,23.68333333,20.18333333
2018062811,26.74576271,20.86440678
2018062812,24.68333333,18.58333333
2018062813,28.66666667,20.16666667
2018062814,32.91666667,22.98333333
2018062815,26.86666667,24.35
2018062816,33.8,33.03333333
2018062817,44.7,38.63333333
2018062818,32.01666667,23.95
2018062819,18.35,11.75
2018062820,21.46666667,8.9
2018062821,28.25,16.05
2018062822,31.68333333,21.51666667
2018062823,45.40677966,34.44067797
2018062900,40.78333333,23.43333333
2018062901,42.05,21.03333333
2018062902,42.48333333,23.18333333
2018062903,45.8,28.46666667
2018062904,46.2,29.38333333
2018062905,52.5,26.51666667
2018062906,46.95,17.68333333
2018062907,46.4,18.98333333
2018062908,55.38333333,26.01666667
2018062909,44.01666667,25.01666667
2018062910,44.46666667,31.25
2018062911,49.05084746,39.45762712
2018062912,43.98333333,33.61666667
2018062913,50.06666667,41.96666667
2018062914,50.88333333,45.35
2018062915,49.5,38.55
2018062916,47.95,38.6
2018062917,52.75,42.18333333
2018062918,51.2,40.76666667
2018062919,44.78333333,35.4
